ID Corte,Fecha Corte,Mes,Numero Corte Mes,Comentario Corte,ID Tarea,Tarea,Etapa,Fase,Línea,Disciplina,Tipo EPC,BAC,AC,Avance Real %,Avance Planificado %,EV,PV,CPI,SPI,Forecast EAC,ETC,VAC
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,L025,Incorporación de tramo adicional de mástil de 3 metros para completar configuración geométrica requerida y ajustar altura operacional del piloto.,Segunda etapa,Fundación estructural y anclajes,Montaje,Civil / Estructural,Obras y Montaje (BOS),3094000.0,0.0,0.0,0.16699999999999998,0.0,515667.0,0.0,0.0,3094000.0,3094000.0,3094000.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A53,Fabricación conector aspa,Segunda etapa,Aspa FRP- Fabricación y cierre técnico,Conector Aspa-Viga,FRP / Manufactura de aspas,Suministro Turbina,833000.0,333200.0,0.1,0.0,83300.0,0.0,0.25,0.0,3332000.0,2998800.0,499800.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,L053,Prueba integral sel sistema de freno mecanico con peso en las vigas.,Segunda etapa,"Integración mecánica, izaje y balanceo",Freno Mecánico,Civil / Estructural,Ingeniería y Validación,48017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48017.0,48017.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A72,Adquisicion de sistema eléctrico de conversión y control.,Segunda etapa,"Integración eléctrica, protección e instrumentación",Eléctrico,Eléctrica / Control e Instrumentación,Ingeniería y Validación,2142000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2142000.0,2142000.0,2142000.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A50,Instalacion conectores (2 un),Primera etapa,Aspa FRP- Fabricación y cierre técnico,Aspa 1,FRP / Manufactura de aspas,Suministro Turbina,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A51,Instalacion conectores (2 un),Primera etapa,Aspa FRP- Fabricación y cierre técnico,Aspa 2,FRP / Manufactura de aspas,Suministro Turbina,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A52,Instalacion conectores (2 un),Primera etapa,Aspa FRP- Fabricación y cierre técnico,Aspa 3,FRP / Manufactura de aspas,Suministro Turbina,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A43,Trasado en asap para conectores,Segunda etapa,Aspa FRP- Fabricación y cierre técnico,Conector Aspa-Viga,FRP / Manufactura de aspas,Suministro Turbina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A66,"Integración y habilitación de elementos de protección personal y seguridad de montaje para habilitar faenas de armado, manipulación de componentes e intervención en terreno.",Segunda etapa,"Logística, suministros y armado inicial",Armado de Piloto,Eléctrica / Control e Instrumentación,Obras y Montaje (BOS),120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120000.0,120000.0,120000.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A67,"Financiamiento de traslados operacionales para etapa experimental, cubriendo combustible, peajes y movimientos recurrentes asociados a coordinación técnica en sitio.",Segunda etapa,"Logística, suministros y armado inicial",Armado de Piloto,Gestión de proyecto / PMO,Obras y Montaje (BOS),120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120000.0,120000.0,120000.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A68,"Adquisición de consumibles menores para montaje eléctrico y mecánico, incluyendo conectores, terminales, abrazaderas, cintas, fijaciones y elementos de terminación.",Segunda etapa,"Logística, suministros y armado inicial",Consumibles y Montaje Menor,Eléctrica / Control e Instrumentación,Obras y Montaje (BOS),2880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880000.0,2880000.0,2880000.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,L003,"Validación del conjunto mecánico base ya fabricado, consolidando disponibilidad de mástil, cimiento, columna y vigas para avance de integración estructural.",Segunda etapa,Fundación estructural y anclajes,Mecánico,Civil / Estructural,Obras y Montaje (BOS),0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A69,Remuneración Ingeniero Líder de Proyecto,Segunda etapa,"Integración eléctrica, protección e instrumentación",Capital Humano,Eléctrica / Control e Instrumentación,Obras y Montaje (BOS),2800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800000.0,2800000.0,2800000.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A70,Remuneración Ingeniero de Proyecto – Apoyo a Integración,Segunda etapa,"Integración eléctrica, protección e instrumentación",Capital Humano,Eléctrica / Control e Instrumentación,Obras y Montaje (BOS),1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600000.0,1600000.0,1600000.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A71,Remuneración Ingeniero de Desarrollo Eléctrico,Segunda etapa,"Integración eléctrica, protección e instrumentación",Capital Humano,Eléctrica / Control e Instrumentación,Obras y Montaje (BOS),800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,800000.0,800000.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A73,"Apoyo externo especializado para habilitación preliminar del sitio, coordinación de seguridad operacional y soporte técnico de preparación para inicio de integración del piloto.",Segunda etapa,Habilitación del sitio y obras previas,Capital Humano Externo,Gestión de proyecto / PMO,Obras y Montaje (BOS),1140000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140000.0,1140000.0,1140000.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A74,"Desarrollo y fabricación de tapas de cierre para aspas FRP, asegurando compatibilidad geométrica, sellado, rigidez local y terminación aerodinámica del componente.",Segunda etapa,Aspa FRP- Fabricación y cierre técnico,Gestión de proyecto,Aerodinámica / I+D,Suministro Turbina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A75,"Apoyo externo de supervisión técnica y coordinación de ejecución de fundaciones, anclajes y preparación estructural para montaje del sistema eólico.",Segunda etapa,Fundación estructural y anclajes,Capital Humano Externo,Civil / Estructural,Obras y Montaje (BOS),1430000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430000.0,1430000.0,1430000.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A76,"Alineación fina de torre y rotor, verificación de plomo, torqueado final y ajuste de componentes para reducir vibraciones antes de pruebas operacionales.",Segunda etapa,"Integración mecánica, izaje y balanceo",Alineación y Balanceo,Mecánica / Transmisión,Obras y Montaje (BOS),297500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297500.0,297500.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A77,"Montaje del aerogenerador piloto, integrando torre, conjunto de palas, generador y componentes principales bajo una secuencia segura de ensamblaje.",Segunda etapa,"Integración mecánica, izaje y balanceo",Instalacion Turbina,Eléctrica / Control e Instrumentación,Obras y Montaje (BOS),1190000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190000.0,1190000.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A78,"Planificación y ejecución de maniobras de izaje para torre y rotor, incorporando camión pluma, aparejos, puntos de levante y control de riesgos.",Segunda etapa,"Integración mecánica, izaje y balanceo",Izaje y Maniobras,Mecánica / Transmisión,Obras y Montaje (BOS),1071000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071000.0,1071000.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A79,"Integración e instalación de canalizaciones eléctricas para potencia, control e instrumentación, protegiendo cableado mediante ductos, bandejas y rutas segregadas de montaje.",Segunda etapa,"Integración eléctrica, protección e instrumentación",Canalizaciones Eléctricas,Eléctrica / Control e Instrumentación,Obras y Montaje (BOS),654500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654500.0,654500.0,654500.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A80,"Seguimiento técnico externo y soporte de coordinación industrial para fabricación, validación y cierre técnico de aspas FRP previo a integración operacional.",Segunda etapa,Aspa FRP- Fabricación y cierre técnico,Capital Humano Externo,FRP / Manufactura de aspas,Ingeniería y Validación,1710000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710000.0,1710000.0,1710000.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A81,Remuneración Ingeniero Líder de Proyecto,Segunda etapa,"Integración mecánica, izaje y balanceo",Capital Humano,Mecánica / Transmisión,Obras y Montaje (BOS),2800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800000.0,2800000.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A82,Remuneración Ingeniero de Proyecto – Apoyo a Integración,Segunda etapa,"Integración mecánica, izaje y balanceo",Capital Humano,Mecánica / Transmisión,Obras y Montaje (BOS),1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600000.0,1600000.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A83,Remuneración Ingeniero de Desarrollo Mecánico,Segunda etapa,"Integración mecánica, izaje y balanceo",Capital Humano,Mecánica / Transmisión,Obras y Montaje (BOS),800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,800000.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A84,"Soporte externo de logística técnica, coordinación de suministros críticos y apoyo operacional para armado e integración preliminar del piloto.",Segunda etapa,"Logística, suministros y armado inicial",Capital Humano Externo,Gestión de proyecto / PMO,Obras y Montaje (BOS),2140000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2140000.0,2140000.0,2140000.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A85,Restante del 15% a Cimed por fabricacion aspa extrusion,Segunda etapa,Aspa FRP- Fabricación y cierre técnico,Fabricacion Aspas Extrusion,FRP / Manufactura de aspas,Suministro Turbina,4750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750000.0,4750000.0,4750000.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A86,Restante del 15% a Cimed por fabricacion aspa extrusion 3er abono,Segunda etapa,Aspa FRP- Fabricación y cierre técnico,Fabricacion Aspas Extrusion,FRP / Manufactura de aspas,Suministro Turbina,4750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750000.0,4750000.0,4750000.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A83,Remuneración Ingeniero de Desarrollo Mecánico,Segunda etapa,"Integración mecánica, izaje y balanceo",Capital Humano Externo,Mecánica / Transmisión,Obras y Montaje (BOS),3430000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3430000.0,3430000.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A87,"Reserva de repuestos críticos para fase de puesta en marcha, reduciendo tiempos de detención ante fallas tempranas en montaje, control o protección. 4to abono",Segunda etapa,"Integración eléctrica, protección e instrumentación",Repuestos Críticos Iniciales,Eléctrica / Control e Instrumentación,Obras y Montaje (BOS),238000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238000.0,238000.0,238000.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A88,"Coordinación técnica externa para integración eléctrica, protecciones, instrumentación y validación de sistemas energizables del piloto.",Segunda etapa,"Integración eléctrica, protección e instrumentación",Capital Humano Externo,Eléctrica / Control e Instrumentación,Obras y Montaje (BOS),2860000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2860000.0,2860000.0,2860000.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A89,Remuneración Ingeniero Líder de Proyecto,Segunda etapa,"Comisionamiento, documentación y puesta en marcha",Capital Humano,Ingeniería documental,Integración y Comisionamiento,2800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800000.0,2800000.0,2800000.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A90,Remuneración Ingeniero de Proyecto – Apoyo a Integración,Segunda etapa,"Comisionamiento, documentación y puesta en marcha",Capital Humano,Ingeniería documental,Integración y Comisionamiento,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600000.0,1600000.0,1600000.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A92,"Liderazgo del cierre de comisionamiento, con foco en validación de funcionamiento, consolidación documental, registro de pruebas y transferencia a operación.",Segunda etapa,"Comisionamiento, documentación y puesta en marcha",Capital Humano Externo,Ingeniería documental,Integración y Comisionamiento,1570000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1570000.0,1570000.0,1570000.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A93,"Abono externo del 40% para fabricación de aspa, condicionado a avance técnico, continuidad del proveedor y liberación de entregables de fabricación.",Segunda etapa,Aspa FRP- Fabricación y cierre técnico,Gestión de proyecto,FRP / Manufactura de aspas,Suministro Turbina,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A94,"Mediciones iniciales de verificación técnica, incluyendo continuidad, puesta a tierra, torque, polaridad, secuencia eléctrica y chequeos previos a energización.",Segunda etapa,"Integración eléctrica, protección e instrumentación",Instrumentación de Verificación,Eléctrica / Control e Instrumentación,Integración y Comisionamiento,288099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288099.0,288099.0,288099.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A95,"Conexionado y configuración de sensores, adquisición de datos, protecciones y comunicación para monitoreo operativo del piloto durante pruebas y marcha blanca.",Segunda etapa,"Integración eléctrica, protección e instrumentación",Montaje I&C,Eléctrica / Control e Instrumentación,Obras y Montaje (BOS),576198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576198.0,576198.0,576198.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A96,"Ejecución de puesta a tierra y equipotencialidad del sistema, incorporando jabalinas, conductores de cobre, uniones, mediciones y protección eléctrica.",Segunda etapa,"Integración eléctrica, protección e instrumentación",Puesta a Tierra y Protección,Eléctrica / Control e Instrumentación,Obras y Montaje (BOS),288099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288099.0,288099.0,288099.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A97,"Pruebas escalonadas de comisionamiento, verificando conexiones, secuencia operacional, protecciones, respuesta del sistema y criterios mínimos de seguridad funcional.",Segunda etapa,"Comisionamiento, documentación y puesta en marcha",Comisionamiento,Eléctrica / Control e Instrumentación,Integración y Comisionamiento,384132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384132.0,384132.0,384132.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A98,"Generación de documentación técnica de cierre, incluyendo planos as-built, registros fotográficos, listado de componentes, protocolos de prueba y trazabilidad de montaje.",Segunda etapa,"Comisionamiento, documentación y puesta en marcha",Documentación Técnica,Ingeniería documental,Integración y Comisionamiento,960330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960330.0,960330.0,960330.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,L032,"Campaña de observación en sitio durante tres meses para registrar comportamiento operacional, condiciones ambientales, disponibilidad y eventos de funcionamiento.",Segunda etapa,"Comisionamiento, documentación y puesta en marcha",Datos,Eléctrica / Control e Instrumentación,Integración y Comisionamiento,384132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384132.0,384132.0,384132.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,L033,"Implementación de telemetría y KPIs técnicos, incluyendo Cp, TSR y disponibilidad, para evaluar desempeño aerodinámico y confiabilidad del piloto.",Segunda etapa,"Comisionamiento, documentación y puesta en marcha",Datos,Aerodinámica / I+D,Integración y Comisionamiento,384132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384132.0,384132.0,384132.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,L002,"Integración del sistema eléctrico de conversión y control, conectando inversor, controlador de carga, banco de disipación, protecciones y tablero asociado.",Segunda etapa,"Integración eléctrica, protección e instrumentación",Eléctrico,Eléctrica / Control e Instrumentación,Obras y Montaje (BOS),384132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384132.0,384132.0,384132.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A98,Aspa 1 - Pegado de tapas en ambos extremos (FRP),Segunda etapa,Aspa FRP- Fabricación y cierre técnico,Tapa de Aspa,FRP / Manufactura de aspas,Suministro Turbina,100000.0,100000.0,1.0,1.0,100000.0,100000.0,1.0,1.0,100000.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A98,Aspa 2 - Pegado de tapas en ambos extremos (FRP),Segunda etapa,Aspa FRP- Fabricación y cierre técnico,Tapa de Aspa,FRP / Manufactura de aspas,Suministro Turbina,100000.0,100000.0,1.0,1.0,100000.0,100000.0,1.0,1.0,100000.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,A98,Aspa 3 - Pegado de tapas en ambos extremos (FRP),Segunda etapa,Aspa FRP- Fabricación y cierre técnico,Tapa de Aspa,FRP / Manufactura de aspas,Suministro Turbina,100000.0,100000.0,1.0,1.0,100000.0,100000.0,1.0,1.0,100000.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-C01,2026-06-04,2026-06,1,Corte inicial prueba 1,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
